åé,ì˙,éû,ãCâ∑,ê‚ëŒéºìx,êÑíËì˙éÀó ,â∫å¸Ç´ëÂãCï˙éÀ,ìÏñkïó,ìåêºïó,ãCà≥,ç~êÖó ,ïóë¨,ïóå¸,ëæózçÇìx,ëæózï˚à ,ñ@ê¸ñ íºíBì˙éÀó ,êÖïΩñ ìVãÛì˙éÀó ,ñÈä‘ï˙éÀ
2,19,16,8.919292,2.714495,1.229119,0.963266,1.464068,1.304696,100613.897047,0.000000,1.957812,225.000000,24.364433,234.382950,1.450049,0.630917,0.328872
2,19,17,8.166939,2.970808,0.671623,0.948190,2.123910,0.945596,100635.430109,0.000000,2.324101,202.500000,13.763620,245.206991,1.876934,0.225069,0.330217
2,19,18,6.665294,3.167292,0.108448,0.913261,1.434751,0.457174,100594.630902,0.000000,1.500490,202.500000,2.251883,254.481649,0.313492,0.096130,0.338067
2,19,19,4.993387,3.232501,0.000000,0.885014,0.868951,0.625763,100623.739908,0.000000,1.056922,225.000000,-9.772960,262.998977,0.000000,0.000000,0.336675
2,19,20,3.727639,3.212844,0.000000,0.909855,0.073158,0.538181,100586.482350,0.000000,0.538181,270.000000,-22.018056,271.509965,0.000000,0.000000,0.289747
2,19,21,3.098030,3.146408,0.000000,0.913517,-0.437700,0.050720,100590.475295,0.000000,0.437700,360.000000,-34.203452,280.914887,0.000000,0.000000,0.275211
2,19,22,2.903009,3.039441,0.000000,0.887583,-0.260874,-0.679635,100543.402165,0.000000,0.727733,67.500000,-45.939160,292.633100,0.000000,0.000000,0.297792
2,19,23,2.892491,2.909554,0.000000,0.914006,-0.594881,-0.496321,100454.297860,0.000000,0.771596,45.000000,-56.458763,309.315308,0.000000,0.000000,0.271187
2,20,0,3.303756,2.906937,0.000000,0.950790,-0.503517,-0.743406,100428.018983,0.000000,0.881708,45.000000,-63.685803,335.474994,0.000000,0.000000,0.241482
2,20,1,3.612545,2.789931,0.000000,0.968034,-0.503911,-0.999393,100332.578619,0.000000,1.116158,67.500000,-65.299045,81.600881,0.000000,0.000000,0.229574
2,20,2,4.120158,2.851814,0.000000,0.985603,-1.136569,-0.806998,100260.676315,0.000000,1.374310,45.000000,-60.111403,39.962920,0.000000,0.000000,0.220816
2,20,3,4.003179,3.050117,0.000000,1.024297,-1.113803,-0.835937,100202.455707,0.000000,1.378675,45.000000,-50.684771,60.237795,0.000000,0.000000,0.180087
2,20,4,4.355918,3.280225,0.000000,1.029338,-1.003109,-1.251055,100010.586433,0.000000,1.593935,45.000000,-39.397460,73.807140,0.000000,0.000000,0.181190
2,20,5,4.658052,3.536543,0.000000,0.989519,-1.327554,-1.244705,99978.229263,0.000000,1.818862,45.000000,-27.368299,84.069424,0.000000,0.000000,0.226288
2,20,6,4.390863,3.699060,0.000000,0.993867,-0.408025,-0.987960,100024.635292,0.000000,1.068901,67.500000,-15.114352,92.880509,0.000000,0.000000,0.217270
2,20,7,3.605633,3.833675,0.010828,0.966645,0.353863,0.690986,99913.838562,0.000000,0.773806,247.500000,-2.948308,101.314855,0.000000,0.010828,0.230844
2,20,8,6.100445,4.735950,0.248626,0.985048,1.622752,1.613181,99712.220317,0.000000,2.288150,225.000000,8.853585,110.163408,0.222765,0.214341,0.256207
2,20,9,6.886376,4.759071,0.522546,1.079520,0.493001,0.964518,99727.082466,0.002468,1.079762,247.500000,19.952592,120.189614,0.061013,0.501726,0.175768
2,20,10,10.664166,6.244049,0.869120,1.078751,2.502720,2.130894,99492.051449,0.000000,3.276460,225.000000,29.850851,132.253409,0.153157,0.792887,0.245658
2,20,11,13.925067,6.619135,1.525554,1.109178,3.791897,3.114741,99299.938771,0.000000,4.883730,225.000000,37.787455,147.228836,0.768810,1.054478,0.277154
2,20,12,14.702873,6.979758,1.463051,1.221798,4.381608,3.656151,99159.708377,0.023836,5.683554,225.000000,42.725922,165.426004,0.403692,1.189148,0.179621
2,20,13,14.703518,7.990982,0.820703,1.330267,3.179603,3.312054,98953.780636,0.560189,4.590295,225.000000,43.692608,185.568805,0.012644,0.811968,0.071164
2,20,14,15.057751,8.362886,0.525642,1.390352,2.246179,3.382080,98793.528756,1.036494,3.984210,247.500000,40.456237,204.921763,0.000000,0.525642,0.017990
2,20,15,13.532564,7.148980,0.492893,1.360566,-1.663755,4.544642,98955.762215,5.873271,4.835393,292.500000,33.735472,221.386349,0.000000,0.492893,0.018200
2,20,16,11.967902,6.165553,0.490961,1.287856,-2.775291,3.303077,99018.371390,1.068523,4.298055,315.000000,24.610281,234.669410,0.000000,0.490961,0.061055
2,20,17,10.316911,5.128345,0.282108,1.264168,-2.755157,3.839442,99151.496203,0.836328,4.663086,315.000000,13.978437,245.502815,0.000000,0.282108,0.053770
2,20,18,9.010042,4.336224,0.049686,1.229598,-0.491486,3.315281,99351.587520,0.477598,3.315281,270.000000,2.444950,254.784367,0.000000,0.049686,0.064204
2,20,19,8.652369,4.093289,0.000000,1.141700,-2.028218,3.656144,99483.207480,0.012982,4.154002,292.500000,-9.592494,263.313765,0.000000,0.000000,0.145553
2,20,20,7.159406,3.788351,0.000000,1.090826,-1.872905,2.563153,99711.313834,0.097542,3.136767,315.000000,-21.840646,271.846540,0.000000,0.000000,0.169365
2,20,21,5.328686,3.643262,0.000000,1.043748,-2.943303,2.660157,99951.488924,0.127102,3.962244,315.000000,-34.017604,281.286176,0.000000,0.000000,0.183842
2,20,22,4.439430,3.410053,0.000000,1.018139,-2.767823,2.780613,99925.790712,0.249304,3.923337,315.000000,-45.728819,293.050753,0.000000,0.000000,0.193846
2,20,23,3.727855,2.855185,0.000000,0.966230,-2.548931,2.802163,100046.116475,0.062500,3.783794,315.000000,-56.200806,309.762214,0.000000,0.000000,0.233375
2,21,0,2.990625,2.637267,0.000000,0.927956,-2.000651,3.003249,100198.538454,0.006374,3.540257,292.500000,-63.359019,335.802545,0.000000,0.000000,0.258924
2,21,1,2.331513,2.685788,0.000000,0.887572,-2.102199,2.726987,100255.610566,0.028607,3.414751,315.000000,-64.942036,81.549559,0.000000,0.000000,0.288016
2,21,2,1.978133,2.571480,0.000000,0.840914,-1.788175,2.636539,100369.335802,0.006374,3.128746,315.000000,-59.793168,39.629835,0.000000,0.000000,0.328654
2,21,3,1.524290,2.586933,0.000000,0.813742,-1.662285,3.161338,100532.351536,0.039530,3.556824,292.500000,-50.415666,59.858241,0.000000,0.000000,0.348128
2,21,4,1.225504,2.945548,0.000000,0.845469,-1.364262,2.551517,100547.965838,0.227891,2.879375,292.500000,-39.158919,73.455378,0.000000,0.000000,0.311354
2,21,5,1.430108,3.000051,0.000000,0.882521,-1.272341,2.156717,100674.280564,0.325451,2.479450,292.500000,-27.143688,83.750016,0.000000,0.000000,0.277757
2,21,6,1.358854,2.664564,0.000000,0.877822,-1.074357,1.968927,100871.580653,0.128463,2.230190,292.500000,-14.891714,92.585062,0.000000,0.000000,0.281252
2,21,7,0.985057,2.496888,0.016770,0.857780,-1.145266,1.779366,101030.420381,0.077274,2.082194,292.500000,-2.718320,101.035180,0.000000,0.016770,0.294993
2,21,8,1.721704,2.472265,0.315607,0.901901,-2.637592,2.226794,101211.716205,0.146148,3.439640,315.000000,9.099218,109.894643,0.695082,0.205684,0.263313
2,21,9,2.590120,2.377054,0.791867,0.973512,-3.189046,2.149910,101295.175817,0.146148,3.775211,315.000000,20.221863,119.932902,0.782465,0.521403,0.206497
2,21,10,3.013824,2.315005,1.310243,0.988060,-3.836944,1.858968,101303.829184,0.132931,4.256270,337.500000,30.150790,132.021379,0.896565,0.859919,0.199219
2,21,11,3.457901,2.220172,1.873891,0.971874,-4.281478,1.240444,101351.902602,0.055738,4.430267,337.500000,38.120563,147.053938,1.284448,1.080978,0.223060
2,21,12,3.889257,2.247729,2.009100,0.997118,-3.751195,1.461051,101329.466469,0.017608,4.024773,337.500000,43.082838,165.359654,1.156341,1.219256,0.205287
2,21,13,4.018423,2.260101,1.977887,0.994879,-3.975808,1.646525,101335.138714,0.033678,4.303265,337.500000,44.048368,185.646384,1.013454,1.273268,0.209770
2,21,14,4.047705,2.250979,1.970972,0.978669,-3.881118,1.502648,101417.356142,0.022515,4.160724,337.500000,40.783193,205.121230,1.285300,1.131416,0.226489
2,21,15,4.107539,2.434875,1.578855,1.009163,-3.152582,1.511647,101445.775945,0.024480,3.491089,337.500000,34.020690,221.652594,1.106525,0.959763,0.197036
2,21,16,3.653874,2.550833,0.957585,1.026612,-3.252966,1.476980,101470.018574,0.051944,3.570565,337.500000,24.855790,234.961352,0.541051,0.730162,0.171712
2,21,17,3.035071,2.508336,0.600776,0.993614,-2.919303,1.279394,101552.575812,0.025496,3.186688,337.500000,14.192656,245.803267,1.030650,0.348078,0.194030
2,21,18,2.322795,2.519885,0.119232,0.932798,-1.205742,0.908682,101657.785089,0.010944,1.495124,315.000000,2.637424,255.091096,0.507537,0.095878,0.242642
2,21,19,1.490379,2.521473,0.000000,0.877684,-0.750243,0.870508,101612.981245,0.000000,1.146044,315.000000,-9.412423,263.632164,0.000000,0.000000,0.283612
2,21,20,0.761855,2.533233,0.000000,0.820077,-0.910607,0.814753,101684.782220,0.000000,1.220014,315.000000,-21.663267,272.186458,0.000000,0.000000,0.328946
2,21,21,0.349857,2.492661,0.000000,0.814478,-0.913214,0.763294,101724.902247,0.000000,1.185470,315.000000,-33.831246,281.660528,0.000000,0.000000,0.327648
2,21,22,-0.708683,2.512466,0.000000,0.800978,0.026436,0.369675,101685.460876,0.000000,0.369675,270.000000,-45.517240,293.470851,0.000000,0.000000,0.323568
2,21,23,-0.925026,2.478314,0.000000,0.788093,0.717815,0.600858,101649.283160,0.000000,0.932443,225.000000,-55.940820,310.210074,0.000000,0.000000,0.332886
2,22,0,-1.994094,2.481726,0.000000,0.770694,-0.516121,0.287643,101707.581079,0.000000,0.586909,337.500000,-63.029805,336.130421,0.000000,0.000000,0.332779
2,22,1,-2.491252,2.508492,0.000000,0.764978,-0.345244,0.010057,101573.604886,0.000000,0.345244,360.000000,-64.581881,81.504808,0.000000,0.000000,0.330425
2,22,2,-2.277590,2.516228,0.000000,0.779197,-0.750704,0.302928,101568.323150,0.000000,0.809486,337.500000,-59.470376,39.304768,0.000000,0.000000,0.319669
2,22,3,-2.626290,2.501869,0.000000,0.786731,0.356124,0.133504,101563.811178,0.000000,0.380106,202.500000,-50.141524,59.482964,0.000000,0.000000,0.306488
2,22,4,-2.445945,2.495730,0.000000,0.820999,0.542957,0.128238,101433.543666,0.000000,0.550702,202.500000,-38.915543,73.105356,0.000000,0.000000,0.275137
2,22,5,-2.834196,2.486254,0.000000,0.841043,0.236350,0.429308,101522.703033,0.000000,0.487076,247.500000,-26.914599,83.431091,0.000000,0.000000,0.248818
2,22,6,-2.332484,2.510271,0.000000,0.858885,-0.026578,-0.465679,101526.954946,0.000000,0.465679,90.000000,-14.664945,92.289448,0.000000,0.000000,0.239090
2,22,7,-2.550193,2.505236,0.022749,0.864724,-0.325303,-0.569875,101419.582015,0.000000,0.650984,67.500000,-2.484496,100.754946,0.000000,0.022749,0.229725
2,22,8,-0.685009,2.389589,0.398015,0.894764,-0.531826,-0.338084,101452.122647,0.000000,0.620722,22.500000,9.348457,109.625048,1.408306,0.169252,0.230174
2,22,9,1.754335,2.394759,0.962880,0.913390,-0.266556,-0.410231,101478.304675,0.000000,0.481011,67.500000,20.494588,119.675194,1.294455,0.509667,0.252377
2,22,10,4.612479,2.530619,1.668855,0.904184,0.146019,-0.971725,101365.629903,0.000000,0.971725,90.000000,30.454119,131.788442,2.075684,0.616799,0.310826
2,22,11,6.688496,2.231217,2.348077,0.950598,0.756932,-0.796975,101316.771952,0.000000,1.098778,135.000000,38.457043,146.878950,2.721504,0.655498,0.301146
2,22,12,8.138451,2.052089,2.657723,0.979106,0.995558,-0.343769,101228.483528,0.000000,1.051331,157.500000,43.442917,165.295381,3.151924,0.490361,0.298783
2,22,13,9.486187,1.699577,2.454314,0.983733,1.674553,-0.033782,101080.865022,0.000000,1.674553,180.000000,44.406537,185.728948,2.362093,0.801451,0.318823
2,22,14,9.688276,1.678667,1.830598,1.028052,1.801760,0.558634,100988.328716,0.000000,1.878389,202.500000,41.111376,205.327265,0.923104,1.223634,0.278235
2,22,15,9.769549,2.008740,1.433610,1.035625,1.844309,1.030041,100943.771495,0.000000,2.098099,202.500000,34.306097,221.925173,0.462942,1.172689,0.272164
2,22,16,9.333546,2.223927,0.946521,1.019532,1.389569,0.763426,100895.616344,0.000000,1.575944,202.500000,25.100878,235.258690,0.627160,0.680471,0.280214
2,22,17,8.643667,2.480693,0.514091,1.047072,0.648586,0.422014,100863.863266,0.000000,0.760713,202.500000,14.406223,246.108239,0.399378,0.414728,0.240023
2,22,18,7.908526,2.630505,0.098952,1.069323,0.571769,-1.027110,100807.559677,0.027889,1.167732,112.500000,2.829271,255.401721,0.112430,0.093402,0.204393
2,22,19,7.385776,3.071067,0.000000,1.085176,0.077384,-1.401731,100713.706643,0.019591,1.401731,90.000000,-9.232764,263.954051,0.000000,0.000000,0.179091
2,22,20,7.165540,3.456172,0.000000,1.140299,-0.164069,-1.524190,100630.840827,0.050841,1.524190,90.000000,-21.485921,272.529582,0.000000,0.000000,0.120002
2,22,21,7.119155,3.820842,0.000000,1.087098,0.375850,-1.884116,100516.836380,0.000000,1.884527,112.500000,-33.644371,282.037780,0.000000,0.000000,0.172369
2,22,22,7.248272,4.228882,0.000000,1.191344,0.199631,-1.696277,100347.387356,0.064794,1.696277,90.000000,-45.304419,293.893187,0.000000,0.000000,0.070445
2,22,23,7.437223,4.601492,0.000000,1.242304,-0.170101,-1.869696,100201.955136,0.273012,1.869696,90.000000,-55.678823,310.658634,0.000000,0.000000,0.022890
2,23,0,7.372781,5.082610,0.000000,1.245116,0.290138,-1.819185,100107.073956,0.025420,1.819185,90.000000,-62.698224,336.458364,0.000000,0.000000,0.018916
2,23,1,7.606272,5.324135,0.000000,1.250004,0.144547,-1.394087,99909.011988,0.107003,1.394087,90.000000,-64.218709,81.466297,0.000000,0.000000,0.018242
2,23,2,7.947719,5.594553,0.000000,1.259422,0.216514,-1.485347,99696.476536,0.329036,1.485347,90.000000,-59.143192,38.987608,0.000000,0.000000,0.015004
2,23,3,8.058848,5.830266,0.000000,1.244070,-0.478437,-1.715973,99549.318705,0.105235,1.768443,67.500000,-49.862491,59.112045,0.000000,0.000000,0.032374
2,23,4,8.921728,6.112336,0.000000,1.246672,-0.675857,-1.669119,99400.488644,0.417213,1.800704,67.500000,-38.667455,72.757184,0.000000,0.000000,0.045511
2,23,5,9.343861,6.605572,0.000000,1.262132,-0.598526,-1.648738,99243.034975,2.136495,1.752281,67.500000,-26.681149,83.112743,0.000000,0.000000,0.037803
2,23,6,8.762660,6.568765,0.000000,1.269873,-1.380471,-0.496169,99189.823877,3.259046,1.465264,22.500000,-14.434161,91.993738,0.000000,0.000000,0.019397
2,23,7,9.239945,6.786727,0.001537,1.293002,-1.222167,0.104239,99119.695211,0.839928,1.222167,360.000000,-2.246953,100.474206,0.000000,0.001537,0.005022
2,23,8,10.343523,7.412587,0.016587,1.297201,-0.287854,1.662586,99180.717398,0.346548,1.662586,270.000000,9.601180,109.354658,0.000000,0.016587,0.021232
2,23,9,11.998637,7.648393,0.311676,1.223538,0.493038,2.269303,99248.895603,0.000000,2.285240,247.500000,20.770640,119.416501,0.000000,0.311676,0.125955
2,23,10,13.657315,6.917633,0.840788,1.170977,-0.456862,2.708763,99191.038976,0.000000,2.708763,270.000000,30.760711,131.554580,0.112883,0.783054,0.210191
2,23,11,15.013525,6.503808,1.295370,1.173191,-0.985192,3.244411,99216.337265,0.000000,3.374462,292.500000,38.796770,146.703835,0.292622,1.112025,0.234287
2,23,12,14.721490,6.316886,1.267412,1.254244,-1.827223,2.861574,99244.034445,0.000000,3.342997,292.500000,43.806039,165.233165,0.074973,1.215514,0.147538
2,23,13,13.695682,5.869383,1.038982,1.305810,-2.750910,3.277428,99217.621502,0.009741,4.262679,315.000000,44.766994,185.816510,0.031762,1.016615,0.076097
2,23,14,13.117804,5.522273,1.248035,1.232409,-3.058259,3.177643,99273.662657,0.004839,4.409449,315.000000,41.440666,205.539869,0.087766,1.189948,0.138395
2,23,15,11.502201,5.127784,0.981060,1.210751,-3.467996,2.152753,99366.181075,0.009499,4.027833,337.500000,34.591588,222.204034,0.037828,0.959584,0.129369
2,23,16,10.305891,4.829843,0.613828,1.198646,-3.435514,2.256783,99420.301764,0.015752,4.037635,337.500000,25.345467,235.561334,0.015083,0.607372,0.119088
2,23,17,9.417184,4.675277,0.377642,1.163526,-2.678408,2.081798,99568.912272,0.015810,3.365974,315.000000,14.619082,246.417626,0.062623,0.361836,0.137759
2,23,18,8.538792,4.582321,0.056875,1.086571,-2.604600,1.249388,99623.577273,0.006491,2.884456,337.500000,3.020460,255.716125,0.000000,0.056875,0.198608
2,23,19,7.570000,4.338991,0.000000,1.044177,-2.417174,1.179343,99670.654666,0.001594,2.684492,337.500000,-9.053531,264.279299,0.000000,0.000000,0.223413
2,23,20,6.970350,4.143939,0.000000,1.083081,-2.198684,1.720100,99809.681518,0.001594,2.770999,315.000000,-21.308610,272.875772,0.000000,0.000000,0.173714
2,23,21,6.275663,4.134963,0.000000,1.092397,-1.695009,1.500374,99889.893664,0.004042,2.259477,315.000000,-33.456972,282.417768,0.000000,0.000000,0.151976
2,23,22,5.843292,4.094000,0.000000,1.115992,-2.006346,1.755143,99834.221795,0.011151,2.659775,315.000000,-45.090352,294.317558,0.000000,0.000000,0.120698
2,23,23,5.637629,3.915889,0.000000,1.110534,-2.191228,1.788451,99944.238587,0.015869,2.814058,315.000000,-55.414834,311.107646,0.000000,0.000000,0.122512
2,24,0,4.590626,3.932367,0.000000,1.018347,-2.083868,1.795034,100078.036421,0.052202,2.742799,315.000000,-62.364341,336.786125,0.000000,0.000000,0.196281
2,24,1,4.171559,3.671552,0.000000,0.922213,-2.766173,1.166291,100048.665642,0.158188,3.001931,337.500000,-63.852643,81.433704,0.000000,0.000000,0.285100
2,24,2,3.773452,3.272406,0.000000,0.880660,-2.900159,1.179898,100158.471807,0.070388,3.130924,337.500000,-58.811781,38.678235,0.000000,0.000000,0.319736
2,24,3,2.847950,2.971956,0.000000,0.869475,-2.736659,1.237546,100302.142801,0.030469,3.001931,337.500000,-49.578713,58.745552,0.000000,0.000000,0.314954
2,24,4,2.400536,2.866652,0.000000,0.847861,-2.894832,1.163973,100339.319134,0.037621,3.119909,337.500000,-38.414782,72.410960,0.000000,0.000000,0.328906
2,24,5,2.118362,2.504317,0.000000,0.834168,-2.920320,0.870734,100415.791099,0.013702,3.031239,337.500000,-26.443455,82.795061,0.000000,0.000000,0.337787
2,24,6,1.684946,2.318190,0.000000,0.801754,-1.977072,0.512975,100476.362346,0.000000,2.022883,337.500000,-14.199475,91.698003,0.000000,0.000000,0.362837
2,24,7,1.152020,2.367299,0.032525,0.828601,-1.456141,0.082698,100478.926695,0.000000,1.456141,360.000000,-2.005809,100.193015,0.000000,0.032525,0.326984
2,24,8,2.188748,2.466859,0.451044,0.892869,-2.568450,0.448945,100546.587402,0.000000,2.568450,360.000000,9.857265,109.083507,1.705369,0.159094,0.280284
2,24,9,3.795284,2.450762,1.026714,0.969821,-2.702486,0.809763,100622.881029,0.000000,2.806655,337.500000,21.049892,119.156834,1.447231,0.506896,0.230954
2,24,10,4.479364,2.424822,1.642540,1.051933,-2.882102,1.108959,100595.073798,0.000000,3.087095,337.500000,31.070436,131.319778,1.678539,0.776261,0.160750
2,24,11,5.236147,2.383114,1.940106,1.047595,-3.281201,1.252132,100636.952946,0.000000,3.510605,337.500000,39.139618,146.528558,1.373394,1.073203,0.178364
2,24,12,5.587657,2.348422,1.839122,1.019167,-2.886892,1.084997,100616.765008,0.000000,3.082351,337.500000,44.172084,165.172983,0.428570,1.540488,0.212996
2,24,13,5.785483,2.353436,1.876513,1.023146,-3.053521,1.017291,100558.125634,0.000000,3.210386,337.500000,45.129620,185.909087,0.563906,1.476870,0.212518
2,24,14,5.774951,2.395105,1.739003,1.011732,-3.254658,0.931841,100564.282799,0.000000,3.363512,337.500000,41.770946,205.759042,0.563486,1.363634,0.223746
2,24,15,5.674023,2.453038,1.571672,0.996889,-2.822627,0.854269,100595.320459,0.000000,2.934682,337.500000,34.877061,222.489124,0.936093,1.036398,0.236802
2,24,16,5.300305,2.492237,1.171378,0.961356,-2.738484,0.550310,100601.103794,0.000000,2.740624,337.500000,25.589479,235.869192,1.122349,0.686613,0.265734
2,24,17,4.766972,2.526622,0.707056,0.923141,-2.296339,0.315991,100675.428272,0.000000,2.296339,360.000000,14.831183,246.731316,1.479209,0.328420,0.294575
2,24,18,3.993660,2.741411,0.117858,0.915848,-1.170933,-0.363708,100673.394485,0.000000,1.220986,22.500000,3.210962,256.034191,0.482226,0.090848,0.288371
2,24,19,2.970170,2.848039,0.000000,0.912661,-1.222551,-0.321960,100711.231469,0.000000,1.252699,22.500000,-8.874736,264.607783,0.000000,0.000000,0.273868
2,24,20,2.335117,2.875580,0.000000,0.933630,-1.224233,-0.226914,100758.825523,0.000000,1.224233,0.000000,-21.131333,273.224889,0.000000,0.000000,0.242020
2,24,21,2.333256,2.905098,0.000000,0.941227,-1.098236,-0.027806,100769.145825,0.000000,1.098236,0.000000,-33.269044,282.800329,0.000000,0.000000,0.234391
2,24,22,1.772802,2.891012,0.000000,0.906357,-0.946195,0.325013,100716.877893,0.000000,0.998547,337.500000,-44.875036,294.743758,0.000000,0.000000,0.259724
2,24,23,1.454952,2.834414,0.000000,0.890852,-0.828376,0.720250,100686.851544,0.000000,1.095044,315.000000,-55.148872,311.556868,0.000000,0.000000,0.269845
